%Time [yyyymmddHHMM]	Hs [m]	Tp [s]	Dir [deg]
201411051400	0.95	4.90	318.00
201411051500	0.92	5.10	330.00
201411051600	0.98	5.40	325.00
201411051700	0.77	4.80	321.00
201411051800	0.94	5.80	336.00
201411051900	0.98	5.80	330.00
201411052000	0.99	6.20	331.00
201411052100	1.00	6.50	319.00
201411052200	1.19	7.00	322.00
201411052300	1.28	7.10	327.00
201411060000	1.35	7.20	320.00
201411060100	1.47	6.80	318.00
201411060200	1.53	6.30	320.00
201411060300	1.46	5.90	313.00
201411060400	1.37	5.90	318.00
201411060500	1.29	5.70	315.00
201411060600	1.15	5.60	321.00
201411060700	1.06	5.60	324.00
201411060800	1.09	5.60	331.00
201411060900	1.18	6.10	331.00
201411061000	1.16	6.10	332.00
201411061100	1.09	5.90	330.00
201411061200	1.14	6.00	327.00
201411061300	1.03	5.60	327.00
201411061400	1.11	5.40	319.00
201411061500	1.11	4.30	306.00
201411061600	1.10	4.30	300.00
201411061700	0.93	4.40	302.00
201411061800	0.86	4.10	299.00
201411061900	0.80	3.80	295.00
201411062000	0.77	3.80	276.00
201411062100	0.79	3.90	231.00
201411062200	0.89	4.00	209.00
201411062300	1.08	4.20	207.00
201411070000	1.40	4.40	199.00
201411070100	1.63	4.50	204.00
201411070200	1.79	4.60	209.00
201411070300	1.80	4.30	210.00
201411070400	1.90	4.20	212.00
201411070500	2.02	4.40	209.00
201411070600	2.11	4.50	201.00
201411070700	2.26	4.60	202.00
201411070800	2.28	4.90	195.00
201411070900	2.51	NaN	NaN
201411071000	2.43	5.60	206.00
201411071100	2.36	NaN	NaN
201411071200	2.95	NaN	NaN
201411071300	2.72	NaN	NaN
201411071400	2.94	5.70	214.00
201411071500	2.79	5.30	217.00
201411071600	2.81	5.20	220.00
201411071700	2.54	5.00	216.00
201411071800	2.85	NaN	NaN
201411071900	2.60	5.00	220.00
201411072000	3.07	NaN	NaN
201411072100	3.16	NaN	NaN
201411072200	3.09	NaN	NaN
201411072300	2.84	NaN	NaN
201411080000	2.92	6.10	229.00
201411080100	2.50	5.70	224.00
201411080200	2.77	5.70	225.00
201411080300	2.73	5.40	225.00
201411080400	2.64	5.00	230.00
201411080500	2.48	NaN	NaN
201411080600	2.53	NaN	NaN
201411080700	2.29	4.90	221.00
201411080800	2.35	NaN	NaN
201411080900	2.38	5.10	220.00
201411081000	2.42	5.40	221.00
201411081100	2.24	5.70	222.00
201411081200	2.20	5.50	221.00
201411081300	2.04	5.30	218.00
201411081400	2.02	5.10	220.00
201411081500	1.91	4.70	217.00
201411081600	1.91	4.50	219.00
201411081700	1.85	4.30	217.00
201411081800	1.79	4.20	205.00
201411081900	1.64	4.00	205.00
201411082000	1.84	4.30	203.00
201411082100	1.79	4.30	202.00
201411082200	1.97	4.90	206.00
201411082300	2.06	5.40	218.00
201411090000	1.73	5.00	211.00
201411090100	2.00	5.20	213.00
201411090200	1.88	5.00	212.00
201411090300	2.06	5.10	218.00
201411090400	1.86	4.70	217.00
201411090500	1.99	4.50	218.00
201411090600	1.69	4.30	216.00
201411090700	1.61	4.10	210.00
201411090800	1.48	4.20	210.00
201411090900	1.42	4.20	206.00
201411091000	1.34	4.30	199.00
201411091100	1.44	4.50	199.00
201411091200	1.37	4.50	194.00
201411091300	1.36	4.60	203.00
201411091400	1.45	4.60	206.00
201411091500	1.39	4.40	208.00
201411091600	1.48	4.10	212.00
201411091700	1.60	4.00	217.00
201411091800	1.58	3.90	215.00
201411091900	1.35	3.90	212.00
201411092000	1.50	4.40	220.00
201411092100	1.15	4.20	221.00
201411092200	0.98	4.20	226.00
201411092300	0.83	4.10	220.00
201411100000	0.76	4.30	220.00
201411100100	0.70	4.10	224.00
201411100200	0.68	3.90	222.00
201411100300	0.77	3.80	215.00
201411100400	0.71	3.70	219.00
201411100500	0.83	3.50	221.00
201411100600	0.90	3.30	222.00
201411100700	0.80	3.30	214.00
201411100800	0.80	3.20	218.00
201411100900	0.97	3.40	211.00
201411101000	1.09	3.70	212.00
201411101100	1.23	4.20	211.00
201411101200	1.40	4.70	217.00
201411101300	1.61	4.90	215.00
201411101400	1.86	NaN	NaN
201411101500	1.70	4.80	217.00
201411101600	1.68	4.90	226.00
201411101700	2.01	NaN	NaN
201411101800	2.21	4.70	222.00
201411101900	2.02	4.50	224.00
201411102000	1.99	4.50	218.00
201411102100	1.91	NaN	NaN
201411102200	1.97	NaN	NaN
201411102300	1.90	4.80	212.00
201411110000	2.16	5.30	216.00
201411110100	1.95	5.40	224.00
201411110200	1.96	5.50	226.00
201411110300	1.68	5.10	225.00
201411110400	1.76	5.10	228.00
201411110500	1.67	4.70	223.00
201411110600	1.54	4.20	224.00
201411110700	1.52	4.20	215.00
201411110800	1.39	4.10	203.00
201411110900	1.44	4.00	189.00
201411111000	1.35	4.00	176.00
201411111100	1.45	4.20	167.00
201411111200	1.42	4.30	164.00
201411111300	1.27	4.30	171.00
201411111400	1.29	4.50	167.00
201411111500	1.17	4.30	163.00
201411111600	1.12	4.10	164.00
201411111700	1.14	4.00	146.00
201411111800	1.24	4.00	140.00
201411111900	1.13	3.70	135.00
201411112000	1.14	3.70	131.00
201411112100	1.05	3.50	125.00
201411112200	1.04	3.60	123.00
201411112300	1.04	3.60	127.00
201411120000	0.97	3.90	134.00
201411120100	1.05	4.00	125.00
201411120200	1.03	4.00	118.00
201411120300	0.97	3.90	137.00
201411120400	1.05	3.90	149.00
201411120500	1.09	4.00	148.00
201411120600	1.15	3.90	147.00
201411120700	1.15	3.70	145.00
201411120800	1.01	3.50	145.00
201411120900	0.96	3.50	159.00
201411121000	0.97	3.50	157.00
201411121100	0.99	NaN	NaN
201411121200	1.09	NaN	NaN
201411121300	1.10	4.10	178.00
201411121400	1.03	4.20	188.00
201411121500	1.10	4.20	197.00
201411121600	1.26	4.50	217.00
201411121700	1.38	4.60	223.00
201411121800	1.53	4.50	226.00
201411121900	1.43	4.20	227.00
201411122000	1.31	4.00	222.00
201411122100	1.22	4.10	223.00
201411122200	1.16	4.00	224.00
201411122300	1.28	4.30	227.00
201411130000	1.31	4.70	233.00
201411130100	1.27	4.80	234.00
201411130200	1.29	5.10	235.00
201411130300	1.00	4.60	235.00
201411130400	0.92	4.40	235.00
201411130500	0.92	4.20	236.00
201411130600	0.88	4.00	237.00
201411130700	0.85	3.50	228.00
201411130800	0.84	3.40	223.00
201411130900	0.84	3.40	215.00
201411131000	0.82	3.30	202.00
201411131100	0.82	3.40	205.00
201411131200	0.89	3.60	198.00
201411131300	0.89	3.60	185.00
201411131400	0.87	3.90	195.00
201411131500	0.86	3.90	188.00
201411131600	0.94	3.90	190.00
201411131700	0.87	3.80	197.00
201411131800	0.91	3.70	190.00
201411131900	1.02	3.60	180.00
201411132000	0.97	3.40	179.00
201411132100	1.02	3.40	164.00
201411132200	1.09	3.50	163.00
201411132300	1.13	3.60	158.00
201411140000	1.05	3.70	163.00
201411140100	1.03	3.70	167.00
201411140200	1.03	3.80	166.00
201411140300	1.14	4.00	170.00
201411140400	1.23	4.10	171.00
201411140500	1.21	4.00	165.00
201411140600	1.18	3.90	169.00
201411140700	1.38	3.90	160.00
201411140800	1.31	3.80	150.00
201411140900	1.31	3.70	132.00
201411141000	1.34	3.70	135.00
201411141100	1.23	3.60	132.00
201411141200	1.14	3.70	133.00
201411141300	1.39	3.90	129.00
201411141400	1.23	3.90	138.00
201411141500	1.25	3.90	137.00
201411141600	1.14	3.80	146.00
201411141700	0.97	3.70	158.00
201411141800	1.01	3.80	176.00
201411141900	1.00	3.70	191.00
201411142000	1.01	3.60	195.00
201411142100	0.93	3.50	199.00
201411142200	0.90	3.50	207.00
201411142300	0.81	3.50	212.00
201411150000	0.79	3.50	215.00
201411150100	0.81	3.60	213.00
201411150200	0.73	3.80	217.00
201411150300	0.68	3.90	219.00
201411150400	0.65	4.00	223.00
201411150500	0.62	4.00	228.00
201411150600	0.61	4.10	239.00
201411150700	0.57	3.90	238.00
201411150800	0.64	3.70	237.00
201411150900	0.60	3.70	245.00
201411151000	0.51	3.70	247.00
201411151100	0.52	3.30	186.00
201411151200	0.46	3.10	106.00
201411151300	0.49	3.20	152.00
201411151400	0.50	3.10	114.00
201411151500	0.50	3.10	111.00
201411151600	0.48	3.10	118.00
201411151700	0.48	3.20	122.00
201411151800	0.56	3.20	253.00
201411151900	0.81	3.60	262.00
201411152000	0.81	3.50	259.00
201411152100	0.96	3.70	250.00
201411152200	1.00	3.70	251.00
201411152300	0.89	3.70	266.00
201411160000	0.75	3.70	276.00
201411160100	0.72	3.60	268.00
201411160200	0.65	3.60	264.00
201411160300	0.56	3.80	263.00
201411160400	0.59	3.70	251.00
201411160500	0.56	3.80	286.00
201411160600	0.59	4.10	309.00
201411160700	0.60	4.10	330.00
201411160800	0.59	4.20	317.00
201411160900	0.58	4.20	323.00
201411161000	0.63	4.30	323.00
201411161100	0.63	4.10	315.00
201411161200	0.55	4.20	309.00
201411161300	0.47	4.20	319.00
201411161400	0.48	4.30	310.00
201411161500	0.47	4.60	328.00
201411161600	0.52	4.80	339.00
201411161700	0.61	4.00	331.00
201411161800	0.72	3.70	338.00
201411161900	0.94	3.90	339.00
201411162000	0.98	3.90	334.00
201411162100	0.98	4.00	334.00
201411162200	0.97	4.10	333.00
201411162300	0.95	4.10	326.00
201411170000	1.01	3.60	284.00
201411170100	1.08	3.60	212.00
201411170200	0.95	3.70	239.00
201411170300	0.90	3.80	299.00
201411170400	0.94	4.00	10.00
201411170500	0.95	3.90	134.00
201411170600	1.01	4.00	122.00
201411170700	1.04	4.20	110.00
201411170800	1.09	4.20	110.00
201411170900	1.01	4.20	78.00
201411171000	1.12	4.10	105.00
201411171100	1.13	4.00	115.00
201411171200	1.09	4.00	95.00
201411171300	0.96	3.70	103.00
201411171400	0.87	3.70	97.00
201411171500	0.84	3.90	64.00
201411171600	0.88	4.00	59.00
201411171700	0.84	3.90	83.00
201411171800	0.88	4.40	32.00
201411171900	0.88	4.10	36.00
201411172000	0.88	3.90	66.00
201411172100	0.90	3.80	61.00
201411172200	0.92	4.00	40.00
201411172300	0.87	4.00	40.00
201411180000	0.84	3.90	42.00
201411180100	0.76	4.20	28.00
201411180200	0.67	4.00	26.00
201411180300	0.69	4.20	19.00
201411180400	0.72	4.30	13.00
201411180500	0.70	3.90	21.00
201411180600	0.80	3.70	26.00
201411180700	0.85	3.60	31.00
201411180800	0.99	3.60	39.00
201411180900	0.99	3.60	48.00
201411181000	1.06	3.70	52.00
201411181100	1.08	3.90	43.00
201411181200	1.16	4.00	42.00
201411181300	1.06	4.20	38.00
201411181400	0.91	4.10	38.00
201411181500	0.90	4.10	30.00
201411181600	0.88	3.90	31.00
201411181700	0.84	3.70	30.00
201411181800	0.88	3.70	28.00
201411181900	0.90	3.60	31.00
201411182000	0.87	3.60	29.00
201411182100	0.84	3.70	28.00
201411182200	0.84	3.70	32.00
201411182300	0.80	3.80	25.00
201411190000	0.79	3.80	24.00
201411190100	0.72	4.10	18.00
201411190200	0.73	4.10	20.00
201411190300	0.66	4.10	14.00
201411190400	0.60	3.70	14.00
201411190500	0.56	3.70	11.00
201411190600	0.59	3.80	12.00
201411190700	0.57	3.70	9.00
201411190800	0.62	3.90	10.00
201411190900	0.65	4.00	15.00
201411191000	0.82	4.50	19.00
201411191100	0.78	3.90	28.00
201411191200	0.81	4.40	23.00
201411191300	0.73	4.40	19.00
201411191400	0.76	4.70	14.00
201411191500	0.61	4.60	5.00
201411191600	0.52	4.60	354.00
201411191700	0.52	4.70	355.00
201411191800	0.52	4.60	354.00
201411191900	0.51	4.60	355.00
201411192000	0.57	4.60	358.00
201411192100	0.66	4.70	9.00
201411192200	0.65	4.40	12.00
201411192300	0.61	4.30	11.00
201411200000	0.64	4.40	17.00
201411200100	0.66	4.30	13.00
201411200200	0.65	4.20	8.00
201411200300	0.55	3.90	354.00
201411200400	0.55	3.70	16.00
201411200500	0.58	3.40	19.00
201411200600	0.54	3.80	11.00
201411200700	0.55	3.70	11.00
201411200800	0.57	3.90	9.00
201411200900	0.54	3.70	28.00
201411201000	0.55	3.90	16.00
201411201100	0.57	3.70	33.00
201411201200	0.55	3.50	41.00
201411201300	0.55	3.50	45.00
201411201400	0.55	3.30	63.00
201411201500	0.50	3.30	46.00
201411201600	0.47	3.20	79.00
201411201700	0.41	3.30	43.00
201411201800	0.37	3.20	19.00
201411201900	0.35	3.20	31.00
201411202000	0.40	3.20	40.00
201411202100	0.46	3.10	64.00
201411202200	0.46	3.00	65.00
201411202300	0.48	3.00	76.00
201411210000	0.47	3.00	78.00
201411210100	0.53	3.00	90.00
201411210200	0.51	3.00	97.00
201411210300	0.49	3.10	104.00
201411210400	0.47	3.00	112.00
201411210500	0.41	2.90	114.00
201411210600	0.40	2.90	113.00
201411210700	0.40	3.00	110.00
201411210800	0.46	3.00	123.00
201411210900	0.60	3.10	120.00
201411211000	0.60	3.10	113.00
201411211100	0.63	3.20	116.00
201411211200	0.58	3.10	115.00
201411211300	0.54	2.90	110.00
201411211400	0.55	3.00	103.00
201411211500	0.55	3.10	93.00
201411211600	0.68	3.30	85.00
201411211700	0.71	3.30	82.00
201411211800	0.72	3.30	76.00
201411211900	0.81	3.40	80.00
201411212000	0.96	3.50	82.00
201411212100	1.05	3.50	93.00
201411212200	1.04	3.40	97.00
201411212300	0.97	3.50	111.00
201411220000	0.95	3.50	117.00
201411220100	1.07	3.50	120.00
201411220200	1.01	3.50	119.00
201411220300	0.96	3.40	125.00
201411220400	0.86	3.30	128.00
201411220500	0.91	3.20	128.00
201411220600	0.95	3.30	134.00
201411220700	0.93	3.30	136.00
201411220800	0.92	3.50	137.00
201411220900	0.97	3.60	140.00
201411221000	1.02	3.70	148.00
201411221100	1.00	3.80	154.00
201411221200	0.95	3.80	160.00
201411221300	1.00	3.70	168.00
201411221400	0.94	3.50	179.00
201411221500	1.06	3.50	203.00
201411221600	0.90	3.20	209.00
201411221700	0.91	3.50	212.00
201411221800	0.79	3.40	218.00
201411221900	0.71	3.40	219.00
201411222000	0.67	3.60	224.00
201411222100	0.65	3.60	222.00
201411222200	0.56	3.70	223.00
201411222300	0.51	3.90	229.00
201411230000	0.48	3.60	236.00
201411230100	0.51	3.40	235.00
201411230200	0.52	3.20	232.00
201411230300	0.59	3.10	236.00
201411230400	0.51	3.10	242.00
201411230500	0.45	3.10	243.00
201411230600	0.43	3.00	229.00
201411230700	0.44	2.90	217.00
201411230800	0.45	3.00	215.00
201411230900	0.49	3.00	210.00
201411231000	0.47	3.10	197.00
201411231100	0.53	3.20	187.00
201411231200	0.63	3.40	186.00
201411231300	0.73	3.50	198.00
201411231400	0.69	3.40	204.00
201411231500	0.75	3.30	212.00
201411231600	0.77	3.10	213.00
201411231700	0.73	3.10	217.00
201411231800	0.59	3.10	223.00
201411231900	0.55	3.20	232.00
201411232000	0.81	3.40	304.00
201411232100	1.52	4.20	318.00
201411232200	1.89	4.60	316.00
201411232300	1.93	4.60	320.00
201411240000	1.88	4.70	319.00
201411240100	1.75	4.40	328.00
201411240200	1.90	4.70	320.00
201411240300	1.59	4.70	318.00
201411240400	1.58	4.90	321.00
201411240500	1.45	4.50	317.00
201411240600	1.69	4.90	321.00
201411240700	1.67	4.80	324.00
201411240800	1.65	4.80	323.00
201411240900	1.70	4.90	325.00
201411241000	1.56	4.70	324.00
201411241100	1.49	4.60	320.00
201411241200	1.48	4.80	321.00
201411241300	1.53	4.80	325.00
201411241400	1.35	4.70	316.00
201411241500	1.42	4.90	319.00
201411241600	1.43	4.90	316.00
201411241700	1.44	4.80	311.00
201411241800	1.38	4.90	305.00
201411241900	1.17	4.70	305.00
201411242000	1.13	4.70	313.00
201411242100	1.19	4.80	321.00
201411242200	1.18	4.60	323.00
201411242300	0.99	4.50	322.00
201411250000	1.06	4.60	321.00
201411250100	1.06	4.60	318.00
201411250200	0.96	4.70	321.00
201411250300	1.00	4.90	318.00
201411250400	1.01	5.10	320.00
201411250500	1.14	5.40	317.00
201411250600	1.23	5.60	311.00
201411250700	1.20	5.70	312.00
201411250800	0.96	5.40	319.00
201411250900	0.94	5.30	328.00
201411251000	0.88	5.10	332.00
201411251100	0.85	4.80	334.00
201411251200	0.83	4.70	334.00
201411251300	0.75	3.90	359.00
201411251400	0.73	3.90	352.00
201411251500	0.76	3.60	33.00
201411251600	0.80	3.60	53.00
201411251700	0.85	3.70	56.00
201411251800	0.94	4.00	56.00
201411251900	0.94	3.80	72.00
201411252000	1.00	3.80	80.00
201411252100	0.97	3.70	69.00
201411252200	1.18	3.80	75.00
201411252300	1.13	3.70	77.00
201411260000	1.23	3.70	80.00
201411260100	1.26	3.70	88.00
201411260200	1.30	3.70	93.00
201411260300	1.28	3.70	93.00
201411260400	1.26	3.70	92.00
201411260500	1.22	3.80	89.00
201411260600	1.11	3.90	91.00
201411260700	1.22	3.90	95.00
201411260800	1.15	3.80	97.00
201411260900	1.09	3.60	90.00
201411261000	1.09	3.70	97.00
201411261100	1.12	3.70	100.00
201411261200	1.15	3.70	106.00
201411261300	1.11	3.60	114.00
201411261400	1.02	3.70	122.00
201411261500	1.02	3.70	127.00
201411261600	0.93	3.50	123.00
201411261700	0.99	3.60	133.00
201411261800	0.96	3.50	130.00
201411261900	0.95	3.40	132.00
201411262000	0.90	3.30	132.00
201411262100	0.87	3.30	138.00
201411262200	0.87	3.30	136.00
201411262300	0.84	3.30	137.00
201411270000	0.80	3.50	144.00
201411270100	0.85	3.60	147.00
201411270200	0.82	3.60	154.00
201411270300	0.77	3.50	158.00
201411270400	0.84	3.60	161.00
201411270500	0.83	3.40	165.00
201411270600	0.81	3.20	169.00
201411270700	0.87	3.10	159.00
201411270800	0.78	3.10	162.00
201411270900	0.83	3.10	163.00
201411271000	0.87	3.20	156.00
201411271100	0.84	3.30	153.00
201411271200	0.82	3.40	151.00
201411271300	0.82	3.50	151.00
201411271400	0.76	3.50	157.00
201411271500	0.71	3.50	156.00
201411271600	0.72	NaN	NaN
201411271700	0.70	NaN	NaN
201411271800	0.72	NaN	NaN
201411271900	0.67	3.10	153.00
201411272000	0.68	2.90	132.00
201411272100	0.84	3.20	120.00
201411272200	0.85	3.30	117.00
201411272300	0.79	3.30	119.00
201411280000	0.82	3.30	117.00
201411280100	0.87	3.50	121.00
201411280200	0.88	3.40	122.00
201411280300	0.99	3.50	123.00
201411280400	0.93	3.50	128.00
201411280500	0.82	3.40	130.00
201411280600	0.86	3.30	126.00
201411280700	0.85	3.30	118.00
201411280800	0.91	3.50	113.00
201411280900	1.02	3.50	114.00
201411281000	1.03	NaN	NaN
201411281100	1.09	NaN	NaN
201411281200	1.17	NaN	NaN
201411281300	1.11	NaN	NaN
201411281400	1.13	NaN	NaN
201411281500	1.20	3.70	91.00
201411281600	1.14	NaN	NaN
201411281700	1.27	NaN	NaN
201411281800	1.44	NaN	NaN
201411281900	1.49	NaN	NaN
201411282000	1.45	NaN	NaN
201411282100	1.55	NaN	NaN
201411282200	1.44	NaN	NaN
201411282300	1.39	NaN	NaN
201411290000	1.42	NaN	NaN
201411290100	1.43	NaN	NaN
201411290200	1.53	NaN	NaN
201411290300	1.43	NaN	NaN
201411290400	1.38	NaN	NaN
201411290500	1.39	NaN	NaN
201411290600	1.22	3.90	95.00
201411290700	1.04	3.80	97.00
201411290800	1.03	3.80	88.00
201411290900	1.00	3.80	82.00
201411291000	1.09	3.80	76.00
201411291100	0.93	3.70	78.00
201411291200	0.89	3.60	80.00
201411291300	0.92	3.70	90.00
201411291400	0.98	NaN	NaN
201411291500	0.98	3.50	84.00
201411291600	1.03	NaN	NaN
201411291700	0.99	NaN	NaN
201411291800	0.95	3.60	85.00
201411291900	0.87	3.60	74.00
201411292000	0.76	3.60	80.00
201411292100	0.69	3.40	86.00
201411292200	0.64	3.20	96.00
201411292300	0.67	3.20	104.00
201411300000	0.65	3.30	101.00
201411300100	0.70	3.40	88.00
201411300200	0.65	3.40	84.00
201411300300	0.61	3.40	82.00
201411300400	0.58	3.40	84.00
201411300500	0.53	3.50	87.00
201411300600	0.56	3.40	130.00
201411300700	0.55	3.40	146.00
201411300800	0.51	3.30	161.00
201411300900	0.51	3.10	184.00
201411301000	0.50	3.00	195.00
201411301100	0.43	3.10	210.00
201411301200	0.40	3.00	244.00
201411301300	0.38	3.40	321.00
201411301400	0.36	3.40	333.00
201411301500	0.31	3.50	338.00
201411301600	0.34	3.40	344.00
201411301700	0.45	3.20	78.00
201411301800	0.55	3.00	120.00
201411301900	0.50	3.00	97.00
201411302000	0.53	3.10	88.00
201411302100	0.54	3.20	59.00
201411302200	0.56	3.30	47.00
201411302300	0.60	3.40	43.00
201412010000	0.62	3.50	43.00
201412010100	0.71	3.80	37.00
201412010200	0.88	3.90	24.00
201412010300	1.03	3.90	20.00
201412010400	1.14	3.80	24.00
201412010500	1.12	3.70	25.00
201412010600	1.08	3.60	31.00
201412010700	0.94	3.60	31.00
201412010800	0.91	3.60	35.00
201412010900	0.92	3.60	37.00
201412011000	0.92	3.80	40.00
201412011100	0.81	3.90	39.00
201412011200	0.82	3.80	48.00
201412011300	0.74	3.80	50.00
201412011400	0.81	3.90	45.00
201412011500	0.76	3.80	36.00
201412011600	0.85	3.70	37.00
201412011700	0.82	3.50	37.00
201412011800	0.83	3.30	43.00
201412011900	0.86	3.40	57.00
201412012000	0.80	3.40	71.00
201412012100	0.78	3.40	63.00
201412012200	0.75	3.60	46.00
201412012300	0.67	3.80	36.00
201412020000	0.62	3.70	42.00
201412020100	0.57	3.70	41.00
201412020200	0.55	3.60	45.00
201412020300	0.61	3.90	29.00
201412020400	0.71	3.80	25.00
201412020500	0.64	3.60	28.00
201412020600	0.62	3.40	26.00
201412020700	0.56	3.30	24.00
201412020800	0.50	3.40	29.00
201412020900	0.47	3.50	14.00
201412021000	0.40	3.60	10.00
201412021100	0.39	3.70	3.00
201412021200	0.37	3.50	2.00
201412021300	0.39	3.70	13.00
201412021400	0.47	3.60	30.00
201412021500	0.54	3.70	28.00
201412021600	0.66	3.60	21.00
201412021700	0.87	3.50	22.00
201412021800	1.00	3.50	31.00
201412021900	1.10	3.40	28.00
201412022000	1.08	3.40	29.00
201412022100	0.93	3.30	31.00
201412022200	0.92	3.50	16.00
201412022300	1.25	4.30	344.00
201412030000	1.41	5.30	319.00
201412030100	1.40	5.80	317.00
201412030200	1.25	5.80	312.00
201412030300	1.29	5.90	320.00
201412030400	1.54	6.30	320.00
201412030500	1.45	6.00	324.00
201412030600	1.46	5.60	332.00
201412030700	1.64	4.90	336.00
201412030800	1.61	4.80	337.00
201412030900	1.86	4.70	346.00
201412031000	1.93	4.70	348.00
201412031100	1.90	4.90	357.00
201412031200	2.09	5.30	352.00
201412031300	1.79	5.30	356.00
201412031400	1.80	5.50	352.00
201412031500	1.63	5.20	3.00
201412031600	1.55	5.10	360.00
201412031700	1.66	4.80	14.00
201412031800	1.60	4.50	17.00
201412031900	1.59	4.30	17.00
201412032000	1.67	4.20	17.00
201412032100	1.43	4.00	23.00
201412032200	1.51	4.10	27.00
201412032300	1.49	4.10	33.00
201412040000	1.36	4.20	27.00
201412040100	1.22	4.40	23.00
201412040200	1.20	4.60	22.00
201412040300	1.14	4.60	18.00
201412040400	1.08	4.30	23.00
201412040500	1.20	4.50	13.00
201412040600	1.15	4.20	23.00
201412040700	1.13	4.10	23.00
201412040800	1.04	3.90	22.00
201412040900	0.98	3.90	22.00
201412041000	1.00	3.80	38.00
201412041100	1.00	3.80	48.00
201412041200	0.96	3.70	50.00
201412041300	0.95	4.10	32.00
